Company Name,Year_Funded,Founded_in,Industry,Round/Series,Amount,Location,About Company,Investors,Revenue 2018,Revenue 2019,Revenue 2020,Revenue 2021,Revenue 2022,Revenue 2023
Jai Kisan,2021,2017.0,FinTech,Series A,795283.75,Mumbai,Jai Kisan is a fintech platform that provides sustainable financing for rural emerging markets,"The Chatterjee Group, Prophetic Ventures",1119801.7160219355,1220457.9248808199,1158056.4909799444,1648987.709297679,1434068.8431135989,1469160.690527274
Plum,2021,2012.0,HealthCare,Series A,942660.21,Bengaluru,High quality health insurance and health benefits,"Harsh Jain, Lalit Keshre",1152936.4056931443,1691872.1037741967,1623076.1117524924,1451108.8488018522,1804526.762214165,2189394.7037710543
ThatMate,2021,2014.0,HealthCare,Unknown,1568581.14,Satara,ThatMate is a sexual and mental wellness app for teens.,"Supriya Kumari, Premanshu Singh",2465083.2873575375,2573900.0012920895,3026096.343198716,2473158.7815724215,3053116.2800050215,3819627.569183069
Klassroom,2021,2020.0,EdTech,Pre-series A,630969.3,Mumbai,Klassroom offers a one-of-a-kind LIVE interactive learning experience to students.,ah! Ventures,932899.563322071,857540.1620599495,1138046.8525691775,1315112.4296547922,1305754.2936565198,1565107.088610985
Convin,2021,2018.0,SaaS startup,Pre-seed,927054.58,Bengaluru,Convin is a conversation intelligence platform that helps remote sales teams to understand conversations on a deeper levels.,"9Unicorns Accelerator Fund, Sunder Nookala",994935.5791696863,1274990.7646661487,1401128.9334325895,1561044.576556884,1624673.0659752993,1728638.4018696793
Mensa Brands,2021,2021.0,Clothing,Series A,679990.38,Bengaluru,"Mensa scales brands leveraging its expertise in ecommerce, technology, marketing, category management & demand planning.","Accel Partners, Falcon Edge Capital, Norwest Venture Partners",998208.085487181,1141545.5096344843,1224184.573992091,1250897.0344873543,1265023.0462453612,1283470.1729304923
Disruptium,2021,2018.0,Consulting,Unknown,1906206.23,Ahmadabad,A consultancy platform for startups,Pravesh Mehta,3191117.240106944,2564454.293462316,3227893.063277904,3685408.108574865,3456432.8451060606,3849918.184338632
MedTel Healthcare,2021,2016.0,HealthCare,Pre-series A,1285538.38,Orissia,An aggregator for Digital Health Clinics in low resource settings.,Unknown,1863303.138718682,1981119.510731416,2054414.496168038,1993007.9541483633,2351115.3630027995,2567658.880753899
Pickright Technologies,2021,2019.0,FinTech,Unknown,1686231.24,Bengaluru,Pickright is a fintech marketplace platform for stock market investors and the stock market advisors.,"Gaurav Gupta, Vivek Srivatsav",2475963.2816237696,2395832.641039088,2366674.9443175658,3054191.1987223644,3421067.0622752216,4210334.7120290855
Ingenium,2021,2014.0,EdTech,Seed,1861549.21,New New Delhi,Ingenium Education has been pushing e-learning by bringing small and medium sized institutes and schools online.,Lead Angels,2159070.7635904406,2547022.4801950194,2778362.4983604285,3757227.764177213,3074131.128630748,3916027.5895443526
BharatPe,2021,2016.0,FinTech,Debt,798014.88,New New Delhi,"BharatPe is the definitive platform for financial services. We process payments via UPI and POS, and provide credit / loans to our merchants","Amplo, Insight Partners",1351815.9457056543,1071755.898068976,1246472.1258048841,1248550.3722911186,1432522.3645574795,1981315.1125029626
RuleZero,2021,2015.0,Tech Startup,Seed,696575.71,Bengaluru,Rulezero is a technology platform created by experienced startup executives to automate and manage the equity ownership of a startup.,"Induslaw, Reddy Futures",1071678.5429905294,1119866.483794612,1228544.4722300565,1448027.0094272187,1407331.0137131128,1319280.3247756984
Rubix Data Sciences,2021,2015.0,IT startup,Seed,1433618.85,Mumbai,"Rubix Data Sciences focuses on simplifying decision making for Credit, Risk, Compliance, Supply Chain and Marketing professionals in the B2B domain.",Unknown,1523422.8401945448,2249833.113356629,2490370.3275553915,2404786.2590285195,3149069.5349667543,3443014.326679821
Locobuzz,2021,2010.0,Analytics,Series A,771481.28,Mumbai,LocoBuzz is an analytics-based integrated marketing platform.,Yuj Ventures,1161552.585222929,1344189.9200659953,1104499.3573645384,1594224.0069105916,1448169.2184040006,1533515.4357828454
We Founder Circle,2021,2017.0,FinTech,Pre-seed,1812462.84,Mumbai,"A global platform of founders for founders offering investment, network and business opportunities.",Geekster,2440883.334608108,3300605.67106016,3372444.206333139,3621570.43201668,3046150.5955759506,4093106.1531270053
Haqdarshak,2021,2018.0,Finance,Pre-series A,1608083.48,Jaipur,Haqdarshak is a tech platform that connects citizens with their eligible welfare schemes.,"Manish Subramaniam, Upaya Social Ventures",2224475.849296485,2334695.7922558645,2466157.371039694,2794990.496420083,2840314.0365985665,3011968.285399025
Celcius,2021,2017.0,Logistics,Seed,1886867.12,Mumbai,The “ONLINE” Cold Chain network for Reefer trucks and Cold storage facilities.,Eaglewings Ventures,2226237.9700149153,2944287.228713025,2669884.082675859,3485460.113833304,3771475.505116935,4076446.7600781573
Enthu.ai,2021,2018.0,AI startup,Unknown,1817119.89,Chandigarh,Enthu.AI operates as a conversation intelligence startup.,Appit Simple Infotek,2101200.837773035,2423988.7127897404,3127830.159470929,3476042.589290008,3313856.796585901,3578442.4989846046
Myelin Foundry,2021,2012.0,AI startup,Pre-series A,1339929.95,Bengaluru,"Myelin Foundry is a deep tech product start-up transforming human experiences and industry outcomes by building Artificial Intelligence algorithms on video, voice, and sensor data, for consumer edge devices",Beyond Next Ventures,2023800.189621204,2253335.741591491,1917909.9463796574,2708321.0277812374,2530332.7610796173,3283281.955397471
SuperOps.ai,2021,2013.0,AI startup,Seed,531518.69,Chennai,SuperOps.ai is an early stage startup in the MSP space.,"Ramakant Sharma, Elevation Capital",754771.977908109,708202.1857083103,1049538.076199376,869998.151786332,865955.5749238218,1164759.7793211231
Teachmint,2021,2019.0,EdTech,Series A,772990.92,Bengaluru,Teachmint is an online learning platform that focuses on tutor-student connectivity.,"Lightspeed India Partners, CM Ventures",821159.0899814818,1387178.4198386034,1471357.4634736194,1458870.245692724,1286412.1646266687,1553798.0570444532
Sarathi,2021,2020.0,HealthCare,Seed,1064198.91,Jodhpur,"Offer a range of services like lab tests, consultation at home, nursing services, emergency services, and appointment management.",Unknown,1586010.5980897713,1755467.3898799005,1849157.8210544407,1708152.4097208495,1790282.6291940445,2147330.341716972
Jidoka Technologies,2021,2018.0,Software,Seed,1040056.89,Chennai,"Deliver automation of visual inspection, retaining the power of human intelligence, to enhance quality and efficiency",Unknown,1609572.0090965512,1885732.1538272654,2034292.7732227386,1687960.969761494,1697528.622327699,2090048.4710213365
Rapido,2021,2017.0,Transportation,Series C,623765.76,Bengaluru,Rapido is a bike taxi service that encourages people to offer bike rides to other people.,"Skycatcher, Nexus Venture Partners",674790.2761162762,982264.4713209695,1209943.0173935918,1176522.0579015263,1200154.22299856,1461709.2079317418
BYJU'S,2021,2011.0,EdTech,Unknown,1389131.06,Bengaluru,BYJU'S is an educational technology company that develops personalized learning programs for K-12 students.,"Tiga Investments, Baron Capital",1647510.3617753582,1993768.2987652968,2752919.4527464975,2213971.864811088,2676196.328783562,2589068.579086247
ElasticRun,2021,2011.0,E-commerce,Series D,1596833.03,Pune,ElasticRun develops an online system that improves the reception of orders from customers and the dispatch of delivery drivers.,"Avataar Venture Partners, Kalaari Capital",1808054.2249901083,2965957.7781956615,2523109.441740778,2631948.479588612,2721766.665246751,2935320.0584093346
Avail Finance,2021,2020.0,FinTech,Debt,646290.97,Bengaluru,Avail is a mobile-first platform aiming to financially include the urban mass of India.,"Alteria Capital, Matrix Partners India",879687.8294240076,972695.8606405988,1117326.1554575386,1346948.0229644978,1371204.3731241191,1605961.752972422
Nivesh,2021,2015.0,FinTech,Pre-series A,1035571.38,Noida,Nivesh.com is a mass market mutual funds investment platform.,"Raghav Kapur, Indian Angel Network",1626243.7444662845,1482440.2173170315,1633014.7704105875,1931702.8550812171,1826376.5244934042,1944168.2430211904
Thingsup,2021,2018.0,IoT platform,Unknown,1918424.95,Pune,Thingsup is an Enterprise Grade IoT Platform.,GSF Accelerator,2835465.2450467194,3207695.629044569,3250031.88536088,3334800.1745921597,3401685.2121176133,4278852.972224102
Arthya Wealth and Investments,2021,2016.0,FinTech,Pre-series A,1505182.57,Mumbai,"A comprehensive, high quality, open-architecture based Wealth Management and Investment Advisory platform, to cater to investors across the board: Individuals, Businesses/Corporate Treasuries, Family Offices, Trusts and more.","Rishi Kumar Bagla, Krishen Lal Khanna",1868744.5567648693,2274013.6682507866,2795230.2586132055,2361298.525184696,3093672.31218212,3308413.4277075003
Zepto,2021,2017.0,E-commerce,Unknown,539947.26,Mumbai,Grocery delivery startup,"Glade Brook Capital, Nexus, Y Combinator",906661.7798328823,995769.545843295,954841.0782394944,988286.608139038,995391.6222245212,1120313.076788837
Fi,2021,2021.0,Financial Services,Series B,945377.95,Bengaluru,Fi is a neo bank.,"Capital Group, Falcon Edge",1375243.6418806717,1373888.6789743768,1860206.307039997,1878800.708908269,1660556.6763021972,2210939.1975736883
Kiko Live,2021,2021.0,Commerce,Pre-series A,1477308.52,Gurugram,Video-based social commerce startup,"Dinesh Agarwal, Amarjit Batra",2059754.2472350232,2428718.5042861705,2397846.262829252,2709584.8080197736,2707638.210773137,3182338.232490019
TurboHire,2021,2017.0,Computer Software,Unknown,1898533.76,Hyderabad,"Industry-leading augmented intelligence software for Talent Intelligence, Recruitment Automation, and Applicant Tracking","Arcilla, Samir Khosla",2593513.0771486815,3278022.791336717,3354810.4497387637,3370933.397575744,4094549.5449172165,3819238.8158274987
The Hosteller,2021,2020.0,Hospitality,Pre-series A,1713463.52,Mumbai,"Pit-stop for global as well as local travellers to relax, rejuvenate and experience India’s rich heritage while not worrying about a clean, safe and smart place to stay.","SUNiCON Ventures, Shubhkam Ventures, Jito Angel network, FAAD Network",2850520.1338920384,2353492.9958332325,3179221.0467733904,3195618.484837524,3505185.8418291355,3795415.4730879655
SatSure,2021,2017.0,Defense & Space,Unknown,1892969.59,Bengaluru,SatSure is an innovative decision analytics company,Baring PE India,3131886.6442974578,2652248.0869448576,2818813.685913897,3130892.508576139,3430298.4064735738,3467271.2821071735
Ruptok Fintech,2021,2016.0,Financial Services,Pre-series A,1049740.43,New New Delhi,"Ruptok fintech Pvt. Ltd. is an online gold loan service provider , with attractive interests rate .",Manuvel Malabar Jewellers,1667528.954672209,1738703.9425099283,1568761.271185348,1763905.0567545912,1683893.8106516649,2071759.6658896336
VilCart,2021,2021.0,Retail,Unknown,817294.53,Bengaluru,Vilcart's motto is sustainable rural development through stability for rural retailers.,Nabventures,914476.7641477578,1217081.21562627,1146046.4865053766,1669340.6596142547,1443323.1329490864,1760984.7305978548
Dogsee Chew,2021,2019.0,Food & Beverages,Pre-series A,706984.1,Bengaluru,100% Natural Dog Treats.,Sixth Sense Ventures,750781.5554433146,1323331.787305337,1187276.541750941,1238679.8018972534,1139491.796632878,1701408.8054229163
Advantage Club,2021,2016.0,HR Tech,Pre-series A,1074626.23,Gurugram,Advantage Club is India's largest employee engagement platform.,"Y Combinator, Jetty Ventures, Earlsfield Capital, SMC Advisors, Kunal Shah",1490602.4651108584,1550514.2964207304,1885124.308322536,1700712.0368303799,1947664.4626061122,2500453.948788227
TRDR,2021,2019.0,Financial Services,Unknown,792667.26,Bengaluru,TRDR is an all-new approach to investing.,"Kunal Shah, Snehal Fulzele",1226793.8067450016,1059041.3054225736,1469475.3398977371,1577665.1453579138,1558095.0339520022,1444329.2766378464
Zoomcar,2021,2015.0,Mobility,Unknown,1803298.89,Bengaluru,Zoomcar holds the distinction of being India’s first personal mobility platform,SternAegis Ventures,2604451.6485141115,2411854.803773379,3474552.713531483,2728193.6951956092,3245345.7398833376,4001671.8112107646
Leap India,2021,2015.0,Logistics & Supply Chain,Unknown,1962054.17,Mumbai,"""Leading Enterprise in Asset Pooling"" India's Largest Sustainable Supply Chain Solutions Company.",CDC Group,2126351.5033753123,2769549.7573719863,3427593.642617803,3356836.4773152773,3336637.1318042227,4001203.483101042
SuperBottoms,2021,2016.0,Consumer Goods,Unknown,701990.74,Mumbai,SuperBottoms was born out of a personal passion for cloth diapering that would give the convenience of diapers while not harming the environment and baby’s skin.,Alteria Capital,1184961.026222436,1044832.7677561847,1393061.227100284,1183473.903052437,1272524.7884876803,1718474.4401325197
Cora Health,2021,2014.0,Health,Seed,1019259.4,Bengaluru,Social commerce marketplace for everyday health and wellness.,Indian Angel Network,1115676.1754044353,1524569.6896375509,1551006.9159327087,1928602.8839587863,1672833.99250133,2274680.76700946
Battery Smart,2021,2016.0,Renewables & Environment,Pre-series A,1634874.64,New New Delhi,Battery Smart is building India’s largest network of battery swapping stations providing Li-ion batteries,"Blume Ventures, Orios Ventures",2473406.5160382306,2611367.982898511,2482687.568840844,2735846.979811324,2699371.8168790773,3266819.8297550264
The Good Glamm Group,2021,2011.0,Information Technology & Services,Series D,514576.5,Pune,South Asia’s largest Content-to-Commerce scale-up investing $100 million in fast-growing beauty & personal care brands.,"Warburg Pincus﻿, Prosus Ventures",712502.3670851114,796126.8870619811,949983.9624438231,982094.615792031,1091683.3218146886,971128.7481216736
Mosaic Wellness,2021,2020.0,Health,Series A,1523512.28,Mumbai,A platform of digital first health clinics for men and women,Sequoia,2318052.2974270363,2725069.4146302426,2870247.489354654,2498491.2090465827,2546014.1176347216,2993058.7699723444
CloudFiles,2021,2016.0,SaaS startup,Pre-seed,1298362.06,Bengaluru,"Supercharge files with enterprise-grade security, page-by-page analytics and powerful content automations.",Titan Capital,1559498.5973889208,1817393.018891365,2542199.335681643,2150227.945440473,2583346.478141349,2515530.546302109
The Viral Fever,2021,2018.0,Entertainment,Unknown,1006228.24,Mumbai,India's leading digital entertainment network.,BlackSoil,1589804.746360363,1809913.1917483632,1480382.1699461942,1961340.4741558814,1747999.7378011767,2339663.359304389
